semantic_field,concepticon_id1,concepticon_gloss1,concepticon_id2,concepticon_gloss2,evidence
The body,102,common cold,1297,leg,2
The body,1123,pregnant,1297,leg,2
The body,1137,tendon,1297,leg,1
The body,1148,bruise,1297,leg,2
The body,1159,fart,1297,leg,2
The body,1251,belly,1297,leg,2
The body,1278,vomit,1297,leg,2
The body,1364,healthy,1297,leg,2
The body,1584,blister,1297,leg,1
The body,1601,weak,1297,leg,1
The body,1653,blind,1297,leg,1
The body,1757,tired,1297,leg,2
The body,1808,pus,1297,leg,1
The body,1836,vagina,1297,leg,2
The body,1920,dream,1297,leg,2
The body,1986,disease,1297,leg,2
The body,3189,stab to death,1297,leg,2
The body,320,lame,1297,leg,1
The body,44,injure,1297,leg,1
The body,590,naked,1297,leg,1
The body,592,piss,1297,leg,2
The body,597,physician,1297,leg,1
The body,655,poison,1297,leg,1
The body,688,lung,1297,leg,2
The body,767,corpse,1297,leg,2
The body,796,nipple,1297,leg,1
The body,996,deaf,1297,leg,1
The body,1137,tendon,148,itch,2
The body,1251,belly,148,itch,2
The body,1584,blister,148,itch,1
The body,1757,tired,148,itch,2
The body,1770,carcass,148,itch,1
The body,1808,pus,148,itch,1
The body,1836,vagina,148,itch,2
The body,1986,disease,148,itch,2
The body,3189,stab to death,148,itch,2
The body,320,lame,148,itch,1
The body,44,injure,148,itch,1
The body,597,physician,148,itch,1
The body,655,poison,148,itch,1
The body,102,common cold,1480,body,1
The body,1123,pregnant,1480,body,1
The body,1137,tendon,1480,body,1
The body,1148,bruise,1480,body,1
The body,1159,fart,1480,body,1
The body,1178,nostril,1480,body,1
The body,1251,belly,1480,body,1
The body,1278,vomit,1480,body,1
The body,1364,healthy,1480,body,1
The body,139,gums,1480,body,1
The body,1605,skull,1480,body,1
The body,17,eyelid,1480,body,1
The body,1730,cheek,1480,body,1
The body,1757,tired,1480,body,1
The body,1781,thumb,1480,body,1
The body,1836,vagina,1480,body,1
The body,1920,dream,1480,body,1
The body,1986,disease,1480,body,1
The body,208,nasal mucus,1480,body,1
The body,3189,stab to death,1480,body,1
The body,592,piss,1480,body,1
The body,688,lung,1480,body,1
The body,73,beak,1480,body,1
The body,767,corpse,1480,body,1
The body,798,jaw,1480,body,1
The body,981,elbow,1480,body,1
The body,102,common cold,1534,fever,1
The body,1137,tendon,1534,fever,1
The body,1148,bruise,1534,fever,1
The body,1251,belly,1534,fever,1
The body,1584,blister,1534,fever,1
The body,1757,tired,1534,fever,1
The body,1808,pus,1534,fever,1
The body,1836,vagina,1534,fever,1
The body,1986,disease,1534,fever,1
The body,3189,stab to death,1534,fever,1
The body,102,common cold,154,udder,3
The body,1123,pregnant,154,udder,3
The body,1137,tendon,154,udder,2
The body,1148,bruise,154,udder,2
The body,1159,fart,154,udder,3
The body,1251,belly,154,udder,2
The body,1278,vomit,154,udder,3
The body,1364,healthy,154,udder,3
The body,1584,blister,154,udder,2
The body,1757,tired,154,udder,3
The body,1770,carcass,154,udder,1
The body,1808,pus,154,udder,3
The body,1836,vagina,154,udder,2
The body,1903,swelling,154,udder,2
The body,1920,dream,154,udder,3
The body,1986,disease,154,udder,3
The body,3189,stab to death,154,udder,3
The body,592,piss,154,udder,3
The body,688,lung,154,udder,3
The body,767,corpse,154,udder,3
The body,102,common cold,1601,weak,1
The body,1137,tendon,1601,weak,1
The body,1148,bruise,1601,weak,1
The body,1251,belly,1601,weak,1
The body,1364,healthy,1601,weak,1
The body,1757,tired,1601,weak,1
The body,1836,vagina,1601,weak,1
The body,1986,disease,1601,weak,1
The body,3189,stab to death,1601,weak,1
The body,102,common cold,1604,temples,8
The body,1123,pregnant,1604,temples,8
The body,1137,tendon,1604,temples,8
The body,1148,bruise,1604,temples,6
The body,1159,fart,1604,temples,7
The body,1178,nostril,1604,temples,8
The body,1251,belly,1604,temples,7
The body,1278,vomit,1604,temples,8
The body,1364,healthy,1604,temples,8
The body,139,gums,1604,temples,7
The body,148,itch,1604,temples,6
The body,1534,fever,1604,temples,7
The body,1584,blister,1604,temples,7
The body,1601,weak,1604,temples,7
The body,1605,skull,1604,temples,7
The body,1673,arm,1604,temples,7
The body,1681,waist,1604,temples,6
The body,17,eyelid,1604,temples,8
The body,172,shoulderblade,1604,temples,7
The body,1730,cheek,1604,temples,8
The body,1757,tired,1604,temples,8
The body,1770,carcass,1604,temples,6
The body,1781,thumb,1604,temples,7
The body,1808,pus,1604,temples,7
The body,1836,vagina,1604,temples,7
The body,1903,swelling,1604,temples,7
The body,1920,dream,1604,temples,8
The body,1986,disease,1604,temples,8
The body,208,nasal mucus,1604,temples,8
The body,3189,stab to death,1604,temples,8
The body,32,earwax,1604,temples,6
The body,320,lame,1604,temples,7
The body,44,injure,1604,temples,7
The body,499,cure,1604,temples,7
The body,592,piss,1604,temples,8
The body,597,physician,1604,temples,7
The body,655,poison,1604,temples,7
The body,688,lung,1604,temples,8
The body,73,beak,1604,temples,8
The body,767,corpse,1604,temples,8
The body,796,nipple,1604,temples,7
The body,798,jaw,1604,temples,8
The body,799,wrist,1604,temples,7
The body,804,womb,1604,temples,7
The body,981,elbow,1604,temples,8
The body,1251,belly,1653,blind,1
The body,1836,vagina,1653,blind,1
The body,1986,disease,1653,blind,1
The body,3189,stab to death,1653,blind,1
The body,1137,tendon,1666,mute,2
The body,1251,belly,1666,mute,3
The body,1653,blind,1666,mute,2
The body,1770,carcass,1666,mute,1
The body,1836,vagina,1666,mute,3
The body,1986,disease,1666,mute,3
The body,3189,stab to death,1666,mute,3
The body,590,naked,1666,mute,2
The body,102,common cold,1673,arm,1
The body,1123,pregnant,1673,arm,1
The body,1137,tendon,1673,arm,1
The body,1148,bruise,1673,arm,1
The body,1159,fart,1673,arm,1
The body,1251,belly,1673,arm,1
The body,1278,vomit,1673,arm,1
The body,1364,healthy,1673,arm,1
The body,1757,tired,1673,arm,1
The body,1781,thumb,1673,arm,1
The body,1836,vagina,1673,arm,1
The body,1920,dream,1673,arm,1
The body,1986,disease,1673,arm,1
The body,3189,stab to death,1673,arm,1
The body,592,piss,1673,arm,1
The body,688,lung,1673,arm,1
The body,767,corpse,1673,arm,1
The body,981,elbow,1673,arm,1
The body,102,common cold,1681,waist,2
The body,1123,pregnant,1681,waist,2
The body,1137,tendon,1681,waist,2
The body,1148,bruise,1681,waist,1
The body,1159,fart,1681,waist,1
The body,1251,belly,1681,waist,2
The body,1278,vomit,1681,waist,2
The body,1364,healthy,1681,waist,2
The body,1534,fever,1681,waist,1
The body,1584,blister,1681,waist,2
The body,1757,tired,1681,waist,2
The body,1808,pus,1681,waist,2
The body,1836,vagina,1681,waist,2
The body,1920,dream,1681,waist,2
The body,1986,disease,1681,waist,2
The body,3189,stab to death,1681,waist,2
The body,499,cure,1681,waist,1
The body,592,piss,1681,waist,2
The body,767,corpse,1681,waist,2
The body,102,common cold,172,shoulderblade,1
The body,1123,pregnant,172,shoulderblade,1
The body,1137,tendon,172,shoulderblade,1
The body,1159,fart,172,shoulderblade,1
The body,1251,belly,172,shoulderblade,1
The body,1278,vomit,172,shoulderblade,1
The body,1364,healthy,172,shoulderblade,1
The body,1584,blister,172,shoulderblade,1
The body,1757,tired,172,shoulderblade,1
The body,1781,thumb,172,shoulderblade,1
The body,1808,pus,172,shoulderblade,1
The body,1836,vagina,172,shoulderblade,1
The body,1920,dream,172,shoulderblade,1
The body,1986,disease,172,shoulderblade,1
The body,268,dribble,172,shoulderblade,1
The body,3189,stab to death,172,shoulderblade,1
The body,497,scar,172,shoulderblade,1
The body,592,piss,172,shoulderblade,1
The body,688,lung,172,shoulderblade,1
The body,767,corpse,172,shoulderblade,1
The body,796,nipple,172,shoulderblade,1
The body,981,elbow,172,shoulderblade,1
The body,102,common cold,1744,spleen,2
The body,1123,pregnant,1744,spleen,2
The body,1137,tendon,1744,spleen,2
The body,1148,bruise,1744,spleen,2
The body,1159,fart,1744,spleen,2
The body,1251,belly,1744,spleen,2
The body,1278,vomit,1744,spleen,2
The body,1364,healthy,1744,spleen,2
The body,1584,blister,1744,spleen,2
The body,1653,blind,1744,spleen,2
The body,1757,tired,1744,spleen,2
The body,1808,pus,1744,spleen,2
The body,1836,vagina,1744,spleen,2
The body,1920,dream,1744,spleen,2
The body,1986,disease,1744,spleen,2
The body,268,dribble,1744,spleen,2
The body,3189,stab to death,1744,spleen,2
The body,497,scar,1744,spleen,1
The body,499,cure,1744,spleen,2
The body,590,naked,1744,spleen,2
The body,592,piss,1744,spleen,2
The body,767,corpse,1744,spleen,2
The body,793,boil,1744,spleen,1
The body,996,deaf,1744,spleen,2
The body,1251,belly,1770,carcass,1
The body,1986,disease,1770,carcass,1
The body,102,common cold,18,earlobe,3
The body,1049,molar tooth,18,earlobe,2
The body,1123,pregnant,18,earlobe,3
The body,1137,tendon,18,earlobe,3
The body,1148,bruise,18,earlobe,3
The body,1159,fart,18,earlobe,3
The body,1178,nostril,18,earlobe,3
The body,1251,belly,18,earlobe,3
The body,1278,vomit,18,earlobe,3
The body,1364,healthy,18,earlobe,3
The body,139,gums,18,earlobe,3
The body,1584,blister,18,earlobe,3
The body,1653,blind,18,earlobe,3
The body,1757,tired,18,earlobe,3
The body,1781,thumb,18,earlobe,3
The body,1808,pus,18,earlobe,3
The body,1836,vagina,18,earlobe,3
The body,1920,dream,18,earlobe,3
The body,1957,goiter,18,earlobe,1
The body,1986,disease,18,earlobe,3
The body,1994,collarbone,18,earlobe,1
The body,208,nasal mucus,18,earlobe,3
The body,3189,stab to death,18,earlobe,3
The body,499,cure,18,earlobe,3
The body,590,naked,18,earlobe,3
The body,592,piss,18,earlobe,3
The body,688,lung,18,earlobe,3
The body,73,beak,18,earlobe,3
The body,767,corpse,18,earlobe,3
The body,793,boil,18,earlobe,2
The body,796,nipple,18,earlobe,3
The body,981,elbow,18,earlobe,3
The body,996,deaf,18,earlobe,3
The body,1251,belly,1837,vulva,6
The body,1986,disease,1837,vulva,6
The body,1137,tendon,1903,swelling,1
The body,1251,belly,1903,swelling,1
The body,1584,blister,1903,swelling,1
The body,1757,tired,1903,swelling,1
The body,1808,pus,1903,swelling,1
The body,1836,vagina,1903,swelling,1
The body,1986,disease,1903,swelling,1
The body,3189,stab to death,1903,swelling,1
The body,102,common cold,1904,drown,2
The body,1137,tendon,1904,drown,1
The body,1148,bruise,1904,drown,2
The body,1251,belly,1904,drown,2
The body,1364,healthy,1904,drown,2
The body,1584,blister,1904,drown,1
The body,1757,tired,1904,drown,2
The body,1808,pus,1904,drown,2
The body,1836,vagina,1904,drown,2
The body,1986,disease,1904,drown,2
The body,3189,stab to death,1904,drown,2
The body,767,corpse,1904,drown,2
The body,102,common cold,1957,goiter,2
The body,1137,tendon,1957,goiter,2
The body,1148,bruise,1957,goiter,2
The body,1251,belly,1957,goiter,2
The body,1584,blister,1957,goiter,2
The body,1653,blind,1957,goiter,2
The body,1757,tired,1957,goiter,2
The body,1808,pus,1957,goiter,2
The body,1836,vagina,1957,goiter,2
The body,1986,disease,1957,goiter,2
The body,3189,stab to death,1957,goiter,2
The body,497,scar,1957,goiter,2
The body,499,cure,1957,goiter,2
The body,580,fur,1957,goiter,1
The body,590,naked,1957,goiter,2
The body,996,deaf,1957,goiter,2
The body,102,common cold,1994,collarbone,2
The body,1123,pregnant,1994,collarbone,2
The body,1137,tendon,1994,collarbone,2
The body,1148,bruise,1994,collarbone,2
The body,1159,fart,1994,collarbone,2
The body,1251,belly,1994,collarbone,2
The body,1278,vomit,1994,collarbone,2
The body,1364,healthy,1994,collarbone,2
The body,1584,blister,1994,collarbone,2
The body,1757,tired,1994,collarbone,2
The body,1770,carcass,1994,collarbone,2
The body,1781,thumb,1994,collarbone,2
The body,1808,pus,1994,collarbone,2
The body,1836,vagina,1994,collarbone,2
The body,1903,swelling,1994,collarbone,2
The body,1920,dream,1994,collarbone,2
The body,1986,disease,1994,collarbone,2
The body,268,dribble,1994,collarbone,2
The body,3189,stab to death,1994,collarbone,2
The body,497,scar,1994,collarbone,2
The body,592,piss,1994,collarbone,2
The body,688,lung,1994,collarbone,2
The body,767,corpse,1994,collarbone,2
The body,793,boil,1994,collarbone,1
The body,796,nipple,1994,collarbone,2
The body,981,elbow,1994,collarbone,2
The body,1251,belly,210,life,2
The body,1986,disease,210,life,2
The body,102,common cold,268,dribble,1
The body,1123,pregnant,268,dribble,1
The body,1148,bruise,268,dribble,1
The body,1159,fart,268,dribble,1
The body,1251,belly,268,dribble,1
The body,1364,healthy,268,dribble,1
The body,1584,blister,268,dribble,1
The body,1757,tired,268,dribble,1
The body,1808,pus,268,dribble,1
The body,1836,vagina,268,dribble,1
The body,1920,dream,268,dribble,1
The body,1986,disease,268,dribble,1
The body,3189,stab to death,268,dribble,1
The body,592,piss,268,dribble,1
The body,767,corpse,268,dribble,1
The body,102,common cold,32,earwax,1
The body,1123,pregnant,32,earwax,1
The body,1137,tendon,32,earwax,1
The body,1148,bruise,32,earwax,1
The body,1159,fart,32,earwax,1
The body,1178,nostril,32,earwax,1
The body,1278,vomit,32,earwax,1
The body,1364,healthy,32,earwax,1
The body,139,gums,32,earwax,1
The body,1584,blister,32,earwax,1
The body,172,shoulderblade,32,earwax,1
The body,1757,tired,32,earwax,1
The body,1781,thumb,32,earwax,1
The body,1808,pus,32,earwax,1
The body,1903,swelling,32,earwax,1
The body,1920,dream,32,earwax,1
The body,1986,disease,32,earwax,1
The body,208,nasal mucus,32,earwax,1
The body,3189,stab to death,32,earwax,1
The body,592,piss,32,earwax,1
The body,688,lung,32,earwax,1
The body,73,beak,32,earwax,1
The body,767,corpse,32,earwax,1
The body,796,nipple,32,earwax,1
The body,981,elbow,32,earwax,1
The body,1137,tendon,320,lame,1
The body,1251,belly,320,lame,1
The body,1836,vagina,320,lame,1
The body,1986,disease,320,lame,1
The body,3189,stab to death,320,lame,1
The body,1137,tendon,323,fat,1
The body,1251,belly,323,fat,1
The body,1836,vagina,323,fat,1
The body,1986,disease,323,fat,1
The body,3189,stab to death,323,fat,1
The body,1137,tendon,44,injure,1
The body,1251,belly,44,injure,1
The body,1836,vagina,44,injure,1
The body,1986,disease,44,injure,1
The body,1251,belly,497,scar,1
The body,1757,tired,497,scar,1
The body,1836,vagina,497,scar,1
The body,1986,disease,497,scar,1
The body,3189,stab to death,497,scar,1
The body,1137,tendon,499,cure,1
The body,1251,belly,499,cure,1
The body,1757,tired,499,cure,1
The body,1836,vagina,499,cure,1
The body,1986,disease,499,cure,1
The body,3189,stab to death,499,cure,1
The body,102,common cold,576,dandruff,2
The body,1123,pregnant,576,dandruff,2
The body,1137,tendon,576,dandruff,2
The body,1148,bruise,576,dandruff,1
The body,1159,fart,576,dandruff,1
The body,1178,nostril,576,dandruff,2
The body,1251,belly,576,dandruff,2
The body,1278,vomit,576,dandruff,2
The body,1364,healthy,576,dandruff,2
The body,139,gums,576,dandruff,2
The body,148,itch,576,dandruff,1
The body,1534,fever,576,dandruff,1
The body,1584,blister,576,dandruff,2
The body,1601,weak,576,dandruff,2
The body,1605,skull,576,dandruff,2
The body,1673,arm,576,dandruff,2
The body,17,eyelid,576,dandruff,2
The body,172,shoulderblade,576,dandruff,1
The body,1730,cheek,576,dandruff,2
The body,1757,tired,576,dandruff,2
The body,1770,carcass,576,dandruff,1
The body,1781,thumb,576,dandruff,2
The body,1808,pus,576,dandruff,2
The body,1836,vagina,576,dandruff,2
The body,1903,swelling,576,dandruff,1
The body,1920,dream,576,dandruff,2
The body,1986,disease,576,dandruff,2
The body,208,nasal mucus,576,dandruff,2
The body,3189,stab to death,576,dandruff,2
The body,320,lame,576,dandruff,2
The body,44,injure,576,dandruff,2
The body,592,piss,576,dandruff,2
The body,597,physician,576,dandruff,2
The body,655,poison,576,dandruff,2
The body,688,lung,576,dandruff,2
The body,73,beak,576,dandruff,2
The body,767,corpse,576,dandruff,2
The body,796,nipple,576,dandruff,2
The body,798,jaw,576,dandruff,2
The body,981,elbow,576,dandruff,2
The body,1137,tendon,580,fur,2
The body,1251,belly,580,fur,3
The body,1836,vagina,580,fur,3
The body,1986,disease,580,fur,3
The body,3189,stab to death,580,fur,3
The body,1251,belly,590,naked,1
The body,1836,vagina,590,naked,1
The body,1986,disease,590,naked,1
The body,3189,stab to death,590,naked,1
The body,1137,tendon,597,physician,1
The body,1251,belly,597,physician,1
The body,1757,tired,597,physician,1
The body,1836,vagina,597,physician,1
The body,1986,disease,597,physician,1
The body,3189,stab to death,597,physician,1
The body,1137,tendon,655,poison,1
The body,1251,belly,655,poison,1
The body,1757,tired,655,poison,1
The body,1836,vagina,655,poison,1
The body,1986,disease,655,poison,1
The body,3189,stab to death,655,poison,1
The body,1137,tendon,793,boil,1
The body,1251,belly,793,boil,1
The body,1653,blind,793,boil,1
The body,1757,tired,793,boil,1
The body,1808,pus,793,boil,1
The body,1836,vagina,793,boil,1
The body,1986,disease,793,boil,1
The body,3189,stab to death,793,boil,1
The body,590,naked,793,boil,1
The body,996,deaf,793,boil,1
The body,102,common cold,799,wrist,1
The body,1123,pregnant,799,wrist,1
The body,1137,tendon,799,wrist,1
The body,1148,bruise,799,wrist,1
The body,1159,fart,799,wrist,1
The body,1278,vomit,799,wrist,1
The body,1364,healthy,799,wrist,1
The body,1584,blister,799,wrist,1
The body,1757,tired,799,wrist,1
The body,1781,thumb,799,wrist,1
The body,1808,pus,799,wrist,1
The body,1920,dream,799,wrist,1
The body,1986,disease,799,wrist,1
The body,3189,stab to death,799,wrist,1
The body,592,piss,799,wrist,1
The body,688,lung,799,wrist,1
The body,767,corpse,799,wrist,1
The body,796,nipple,799,wrist,1
The body,102,common cold,804,womb,1
The body,1123,pregnant,804,womb,1
The body,1137,tendon,804,womb,1
The body,1148,bruise,804,womb,1
The body,1159,fart,804,womb,1
The body,1251,belly,804,womb,1
The body,1278,vomit,804,womb,1
The body,1364,healthy,804,womb,1
The body,1584,blister,804,womb,1
The body,1757,tired,804,womb,1
The body,1808,pus,804,womb,1
The body,1836,vagina,804,womb,1
The body,1920,dream,804,womb,1
The body,1986,disease,804,womb,1
The body,3189,stab to death,804,womb,1
The body,592,piss,804,womb,1
The body,767,corpse,804,womb,1
The body,1251,belly,996,deaf,1
The body,1836,vagina,996,deaf,1
The body,1986,disease,996,deaf,1
The body,3189,stab to death,996,deaf,1
The house,1044,pillow,1731,mortar binder,10
The house,1044,pillow,876,arch,7
The house,1044,pillow,877,mason,11
The house,1132,beam,1006,brick,5
