concepticon_id,concepticon_gloss,semantic_field,ontological_category,semantic_category,lex_wold,lex_ids,wl_mean,wl_cvar,en,do_mean,do_cvar,ins,cd,aoa_self,conc,sens,tax,freq_subtitleus,cd_subtitleus,freq_german,freq_spanish,freq_bbc,freq_cbeebies,freq_cbbc,freq_bnc,cd_bbc,cd_cbeebies,cd_cbbc,known_percentage,prevalence,valence_warriner,arousal_warriner,dominance_warriner,perceptual_max,perceptual_aggregated,action_max,action_aggregated,sensor_max,valence_mohammad,arousal_mohammad,dominance_mohammad
964,wool,Clothing and grooming,Person/Thing,Noun,0.828049,0.731078,14.835861,1.054586,8.971063,106.64543,0.85353,2.29e-4,163.156333,8.06,4.86,5.310065604,8,3.176427,145.27845,11.102494,0.504799,12.88004,75.229351,11.092358,18.797316,270.323384,218.253968,169.736367,0.995327,2.340609,5.38,2.58,6.05,4.085714,4.944196,2.444444,3.067562,4.085714,0.583,0.132,0.345
965,world,The physical world,Person/Thing,Noun,0.892038,0.915112,879.768409,0.395088,897.381264,433.68881,0.97088,0.001127,16683.180065,5.32,4.8,7.064036382,8,455.229064,6818.181818,471.698522,575.543228,762.059107,375.633829,753.178438,621.997296,6985.173701,1657.647908,5982.304081,0.995536,2.348696,6.46,4.55,5.12,4.235294,5.931228,3.5625,5.239569,4.235294,0.622,0.394,0.75
974,tobacco,Agriculture and vegetation,Person/Thing,Noun,0.986424,0.911763,10.850711,0.825002,7.770098,194.82441,1.57531,6.1e-5,137.941264,7.39,4.88,6.024017758,6,6.999904,236.627779,5.196912,7.571988,6.658158,0.170976,1.322268,15.762772,145.861083,1.803752,14.445648,0.98568,2.07106,3.37,5,4.13,3.764706,5.343862,3.588235,4.041248,3.764706,0.327,0.546,0.387
977,arrow,Warfare and hunting,Person/Thing,Noun,0.945153,0.932069,8.689915,0.481957,9.477494,313.30004,1.38076,2.12e-4,175.912192,6.07,4.97,4.949437432,10,7.862637,217.917676,9.960748,6.898923,6.068194,16.584652,17.556778,10.968613,145.642728,82.972583,191.404839,0.995305,2.339767,5.24,3.91,5.53,4.111111,4.328256,3.190476,3.424543,4.111111,0.439,0.39,0.454
978,wave,The physical world,Person/Thing,Noun,0.959583,0.799177,57.511859,0.515361,58.63024,121.92951,1.22457,4.07e-4,889.053693,4.26,4.55,5.708306501,6,21.274219,749.504733,9.33082,14.97571,35.715091,158.665541,41.798355,37.057265,925.824836,669.191919,675.334056,1,2.575829,6.32,4.19,5.48,4.425,4.614562,4.315789,4.443584,4.425,0.622,0.491,0.49
979,farmer,Agriculture and vegetation,Person/Thing,Noun,0.730431,0.712611,21.000738,0.851892,37.866569,149.21777,0.93562,1.13e-4,705.725304,4.74,4.54,4.808002225,5,11.862583,352.190183,74.410334,13.172856,22.592125,102.585479,13.075759,23.98133,517.937856,312.049062,178.764897,0.992718,2.250496,6.14,3.67,6.1,3.842105,4.258921,2.45,3.236305,3.842105,0.677,0.432,0.464
984,work,Basic actions and technology,Person/Thing,Noun,1,0.969083,1063.119024,0.633507,1832.773792,1542.36133,0.90369,0.002132,24650.252151,5.86,3.48,6.307229861,6,798.028294,8442.659036,378.035991,236.967178,971.084603,756.05498,937.267501,962.572215,7886.761142,3066.378066,6578.187071,0.995215,2.336337,5.05,4.33,6.12,3.5625,4.301093,3.833333,5.554189,3.833333,0.719,0.596,0.75
987,remain,Spatial relations,Action/Process,Verb,1,0.971102,204.845018,1.101548,123.511286,115.15171,0.53085,2.5e-5,870.958173,8.17,1.96,2.480484211,1,33.234839,1327.316751,384.571502,20.384273,46.032013,1.880734,33.864748,94.797901,1547.262921,18.037518,622.968581,0.997669,2.441772,5.68,3.2,6.58,3.35,3.403255,1.761905,2.344571,3.35,0.709,0.365,0.731
1001,blacksmith,Basic actions and technology,Person/Thing,Noun,0.897584,0.624284,13.391542,0.940186,52.263679,118.05299,0.81085,2.8e-5,979.827944,9.84,4.38,4.331129426,7,2.1176179999999998,56.13031,1.732304,2.451882,2.295404,5.129274,0.293837,2.929178,48.038081,25.252525,7.222824,0.994872,2.323471,5.58,3.24,6,3.2,3.407681,2.842105,3.467046,3.2,0.48,0.531,0.702
1005,twins,Kinship,Person/Thing,Noun,1,0.885017,15.216073,0.634327,38.836023,121.70016,1.17179,1.53e-4,730.940374,6.06,4.17,4.122795884,6,15.11744,522.782302,3.661461,11.105583,12.091769,36.588821,24.608873,12.159251,254.383475,97.402597,279.884435,1,2.575829,5.81,3.95,4.09,4.333333,4.593433,3.894737,4.139236,4.333333,0.76,0.473,0.602
1008,bull,Animals,Person/Thing,Noun,0.845526,0.867157,12.657708,1.056245,49.03699,264.73285,1.97289,1.46e-4,933.254227,4.53,4.85,5.207771829,17,27.529035,732.995818,26.260155,11.802687,19.062261,10.600499,22.845849,19.250391,405.048366,41.486291,267.244493,1,2.575829,3.95,4.9,6.89,4.631579,4.988751,2.157895,2.575369,4.631579,0.521,0.64,0.644
1011,bridge,Motion,Person/Thing,Noun,1,0.905173,40.160306,0.516485,45.737954,187.55344,1.17139,1.8e-4,828.834174,5.58,4.97,4.722555939,6,45.724864,1152.322254,42.638302,40.3599,50.890535,62.919094,43.561378,68.709249,962.726816,212.842713,361.141206,0.990172,2.177283,5.44,3.48,4.78,4.294118,4.328093,2.421053,2.894458,4.294118,0.625,0.324,0.519
1021,towel,Clothing and grooming,Person/Thing,Noun,0.983959,0.743119,10.097477,0.407479,19.172031,102.70239,0.68083,1.11e-4,351.527737,3.22,4.86,6.48426142,6,14.176277,578.912613,14.330879,14.134378,7.337359,16.926604,11.826951,9.272219,242.59231,113.636364,220.296136,0.997442,2.430838,6.14,2.9,5.86,4.347826,5.347999,3.904762,4.927986,4.347826,0.63,0.208,0.286
1025,whistle,Speech and language,Action/Process,Verb,1,0.95621,7.579588,0.816384,10.909971,183.19479,2.64656,5.1e-5,163.156333,5.42,4.42,6.084539672,3,15.470377,521.681708,4.527613,1.201903,17.57,78.990819,19.466721,7.997289,453.304802,389.61039,278.078729,0.994859,2.322985,5.7,3.94,5.78,4.875,5.087581,4.285714,4.539976,4.875,0.653,0.551,0.463
1033,grind,Food and drink,Action/Process,Verb,1,0.989927,27.329913,0.89679,68.310307,177.21835,1.06461,1.15e-4,983.091071,7.58,3.97,5.20122247,4,3.745047,183.799252,0.118112,0.697104,4.293347,5.30025,3.30567,3.466545,163.98454,32.467532,66.811123,0.986945,2.098641,5.2,3.43,4.58,3.470588,4.472075,3.055556,3.456805,3.470588,0.48,0.276,0.397
1035,good,Emotions and values,Property,Adjective,1,0.994336,2755.866601,0.63792,3039.512051,2232.42907,0.61569,0.001709,41846.929694,3.55,1.64,5.133806684,0,2610.12114,9153.642967,2137.623841,2456.978006,2250.878675,2583.957238,2906.344652,851.316126,9090.333428,6673.881674,7925.24377,0.992611,2.247148,7.89,3.66,6.41,3,4.431497,3.25,3.641294,3.25,0.938,0.368,0.534
1038,teacher,Cognition,Person/Thing,Noun,1,0.926056,135.454119,0.771564,148.615795,216.02837,1.27553,6.15e-4,2743.399585,4.55,4.52,5.064921354,7,55.744335,1437.376183,52.717162,75.912188,47.311093,60.183481,99.390464,92.205894,1073.214403,263.347763,1014.806789,0.995146,2.333696,7.37,2.9,5.95,4.05,4.681748,2.777778,3.011602,4.05,0.76,0.404,0.885
1039,show,Sense perception,Action/Process,Verb,1,0.958675,324.215358,0.606697,490.340965,341.06775,1.34523,3.76e-4,8411.450608,4.55,3.39,4.828480626,4,488.365865,7298.040942,184.569124,23.77364,592.972641,1316.171695,997.944902,281.812232,6852.413914,3807.720058,6054.532322,0.99511,2.332353,5.91,4.1,5.83,4.466667,4.993588,2.142857,2.737215,4.466667,0.673,0.771,0.719
1044,pillow,The house,Person/Thing,Noun,0.934276,0.856539,16.972163,0.642997,24.78618,93.99606,0.41122,2.08e-4,451.201424,3.47,5,6.935973787,7,11.411609,499.669822,11.102494,11.850763,5.344374,20.004168,10.284305,7.596897,167.696574,124.458874,180.570603,0.993348,2.270608,7,2.9,6.34,4.882353,6.085098,4.5,4.767377,4.882353,0.663,0.128,0.195
1046,shut,Spatial relations,Action/Process,Verb,1,0.984561,28.461215,1.511865,78.10613,115.86773,0.76218,6.8e-5,1407.890834,4.89,3.38,4.82901673,0,219.447977,5703.279771,38.701248,43.292543,269.117475,178.669709,461.10417,225.283307,5093.565081,1295.093795,4053.81004,0.997549,2.435945,5.23,3.81,5.94,3.611111,4.124607,3.25,3.488133,3.611111,0.292,0.26,0.263
1062,law,Law,Person/Thing,Noun,0.849292,0.735753,261.995098,0.673928,172.533807,524.0816,1.77033,7.92e-4,3011.865915,8.33,2.57,3.834284729,4,116.331741,2771.2965,297.36574,81.729398,111.810446,3.077564,34.305504,284.846776,2134.63764,27.056277,539.906103,0.995134,2.33325,4.55,3.55,4.83,2.181818,2.745176,3.088235,3.292208,3.088235,0.74,0.59,0.815
1069,glue,Basic actions and technology,Person/Thing,Noun,0.97348,0.818346,9.62897,0.887686,19.056275,88.40518,0.39272,1.99e-4,304.064076,4.67,4.65,5.158058037,7,5.90188,243.231345,5.078801,7.908521,14.005432,200.725587,30.632538,7.459921,260.279058,409.451659,364.752618,0.994565,2.312305,4.85,3.75,5.43,3.666667,4.656799,3.15,3.309454,3.666667,0.45,0.345,0.349
1071,hook,Warfare and hunting,Person/Thing,Noun,0.952719,0.875631,11.17309,1.381935,48.964643,114.31323,0.48817,8.8e-5,634.529813,6.26,4.79,4.609018378,7,38.019088000000004,1415.364297,15.748219,6.490276,16.176894,13.165136,21.817419,15.309698,486.713103,97.402597,397.255327,0.997585,2.437662,4,4,5.68,3.789474,4.097833,2.952381,3.075768,3.789474,0.418,0.444,0.395
1082,merchant,Possession,Person/Thing,Noun,0.817481,0.779288,11.174752,0.939412,8.117365,134.61835,1.4589,2.4e-5,162.26639,9.8,4.31,4.433205842,6,2.882313,118.864187,1.929157,3.2211,6.053321,1.367806,2.717995,19.40844,178.832675,7.215007,45.142651,0.99763,2.439885,5.21,3.68,5.18,2.857143,3.2612390000000002,3,3.743049,3,0.675,0.5,0.62
1085,follow,Motion,Action/Process,Verb,0.977786,0.978585,425.046433,0.880278,1217.199676,312.79581,1.04118,2.02e-4,14682.883417,5.11,3.26,4.962190801,1,123.214,3777.239709,71.96936,179.828713,92.03428,225.346102,124.293174,100.666794,2721.575649,1410.533911,2042.253521,0.989924,2.170756,4.82,3.76,4.81,3.8,3.972184,3.5,3.904217,3.8,0.667,0.509,0.6
1095,let go or set free,Possession,Action/Process,Verb,1,0.871509,59.462613,1.105013,183.675289,112.40096,1.04519,9.8e-5,2129.041827,8.53,3.24,4.821759587,0,36.313228,1293.198327,28.307423,8.221016,40.162126,7.010008,66.113391,69.963106,1131.078455,43.290043,1061.755146,1,2.575829,6.64,4.55,6.37,3,3.606767,3.75,4.024501,3.75,0.74,0.606,0.741
1098,weigh,Possession,Action/Process,Verb,0.918973,0.868949,19.740623,0.596325,24.540199,105.00692,0.71713,3e-5,183.328389,6.62,3.79,3.324168416,2,7.137157,312.568787,2.795309,45.960767,10.515229,12.139282,27.033031,6.996311,349.586217,66.738817,451.426508,0.992718,2.250496,4.32,4.14,5,2.571429,2.818206,1.75,2.430026,2.571429,0.333,0.396,0.375
1100,cook,Food and drink,Action/Process,Verb,0.972422,0.973407,38.111344,1.794333,110.401958,499.21134,0.87784,2.62e-4,1455.651142,4.22,4.32,7.028219476,2,45.587611,1507.81422,25.19715,21.153491,107.720364,309.637171,84.037465,41.198154,1094.831539,456.349206,675.334056,0.995413,2.343914,7.12,4.33,6.25,4.25,5.996458,4.272727,5.085816,4.272727,0.847,0.5,0.412
1102,climb,Motion,Action/Process,Verb,1,0.963209,33.118279,1.134344,38.864962,362.24731,1.54027,1.82e-4,378.226046,5.3,4.11,6.247828786,2,19.764435,797.930883,6.45677,5.624906,28.347986,131.82234,46.058995,23.633621,759.001681,784.632035,695.196822,0.997585,2.437662,5.62,3.95,5.61,2.736842,3.363866,4.25,5.90424,4.25,0.615,0.66,0.604
1103,sacrifice,Religion and belief,Person/Thing,Noun,0.766489,0.688065,29.399953,0.936158,30.545024,152.85508,1.95633,5.4e-5,460.397508,9.61,2.8,4.018056654,10,17.921323,713.18512,73.898516,2.572072,10.807732,0.170976,9.035497,12.117104,352.424831,1.803752,171.542073,0.997613,2.43906,4.76,4.95,5.6,2.647059,3.021006,2.9,3.341189,2.9,0.208,0.833,0.534
1109,wound,The body,Person/Thing,Noun,1,0.948637,56.901172,0.719315,50.266894,218.83191,1.31293,4.07e-4,835.063779,5.84,4.24,5.684605989,9,26.548656,1032.357473,17.834858,37.908018,12.661902,3.24854,10.284305,22.780156,376.662227,27.056277,184.182015,0.997382,2.427978,3.24,4.65,3.64,3.5,4.423381,3.238095,4.355146,3.5,0.15,0.717,0.31
1113,wrap,Motion,Action/Process,Verb,1,0.995108,16.180534,1.082842,62.334421,128.23936,1.11339,8.8e-5,689.706319,7,4.11,5.292514435,1,17.823285,811.138015,1.220487,1.73074,12.498299,42.401998,19.613639,6.806652,429.504116,239.89899,366.558324,0.997636,2.440158,5.57,3.85,5.31,3.35,3.956183,3.611111,4.419598,3.611111,0.594,0.441,0.275
1121,secret,Cognition,Property,Adjective,0.942668,0.825137,84.082134,0.380135,103.456619,112.12859,0.79362,5.09e-4,1983.981015,5.39,2.19,4.311476404,0,109.527913,3134.492626,21.299466,130.646846,85.470318,86.68473,178.285777,60.754106,2000.786078,479.79798,2145.178765,0.997573,2.437094,5.33,4.14,5.41,2.058824,2.404429,3.35,4.046227,3.35,0.479,0.58,0.509
1125,bald,The body,Property,Adjective,1,0.95268,11.310807,1.359795,6.916401,144.99115,2.28259,8.6e-5,135.271433,7.26,4.69,5.316503354,0,9.744965,368.699098,1.811045,9.398881,5.22539,2.735613,10.87198,6.711822,164.202895,10.822511,176.959191,0.995633,2.352528,2.85,3.71,4.5,4.176471,4.47031,3.9,3.935182,4.176471,0.306,0.184,0.268
1127,send,Motion,Action/Process,Verb,0.976504,0.940317,269.746599,0.602737,384.077271,252.28756,0.98222,1.22e-4,3743.399585,5.68,2.7,3.421607169,2,179.801461,4678.626458,86.41835,34.614804,88.568865,134.045026,112.319305,84.851339,2457.366203,842.352092,1832.791622,0.993521,2.276278,6.18,3.43,5.94,2.470588,2.658704,2.5,2.770459,2.5,0.663,0.48,0.537
1133,match,The physical world,Person/Thing,Noun,1,0.89343,103.138463,0.819195,84.414813,131.42139,0.88298,1.22e-4,1484.129338,5.72,4.14,3.544789322,8,49.450304,1714.725952,2.480344,0.480761,132.811157,81.897407,78.895313,101.088258,2038.561478,429.292929,1267.605634,0.997579,2.437378,5.61,3.05,6.06,2.875,3.290234,1.823529,2.074155,2.875,0.599,0.573,0.5
1135,kick,Motion,Action/Process,Verb,0.976504,0.968805,21.807534,1.29711,127.852124,107.68844,0.54088,7.9e-5,1618.21418,4.06,4.33,5.909194699,2,73.430368,2381.68611,37.598872,9.230614,80.904299,39.495409,72.65127,24.497624,1605.563683,220.05772,1193.571687,0.997579,2.437378,4.55,5.1,5.1,3.631579,4.621769,4.75,4.756556,4.75,0.271,0.791,0.526
1145,swamp,The physical world,Person/Thing,Noun,0.957358,0.878556,5.594522,0.997481,7.799037,114.03883,1.10547,8.7e-5,108.57312400000001,7.95,4.96,5.048288068,5,8.999877,225.621836,5.669359,6.922961,3.227446,7.864887,18.585209,3.276886,75.5508,34.271284,158.902131,0.985222,2.06144,4.42,3.33,4.12,4.25,4.813989,1.842105,2.38228,4.25,0.245,0.425,0.235
1149,orphan,Kinship,Person/Thing,Noun,0.942575,0.920228,8.317869,1.24765,7.900324,126.1059,1.0129,2.5e-5,128.448532,6.94,4.04,3.615204975,6,5.764627,210.213515,2.87405,3.990318,2.11197,6.49708,2.571076,1.759614,63.759635,36.075036,45.142651,0.997525,2.434777,2.9,3.24,3.48,2.933333,3.103063,2.142857,2.589815,2.933333,0.133,0.388,0.14
1150,thunder,The physical world,Person/Thing,Noun,1,0.987397,8.790012,0.798092,28.736342,105.15677,0.86208,8.2e-5,558.587956,4.89,4.34,4.428124593,7,13.333151,386.308607,7.126069,4.110508,8.586693,44.282732,9.035497,8.42929,253.510055,120.851371,155.290719,1,2.575829,5.74,5.75,3.9,3.705882,3.71055,3.285714,3.293972,3.705882,0.296,0.916,0.526
1155,cave,The physical world,Person/Thing,Noun,1,0.920841,76.477126,2.894599,18.159169,253.64297,1.41233,1.89e-4,272.916049,6.74,4.96,4.500787893,4,13.999808,402.817521,20.787649,13.461313,15.58693,61.722263,34.011667,13.444717,298.709522,221.861472,303.358613,1,2.575829,5.15,4.39,4.45,3.941176,4.220933,2.263158,2.518349,3.941176,0.459,0.333,0.38
1159,fart,The body,Action/Process,Verb,1,0.851152,15.996438,1.182777,11.662382,121.28827,1.17172,7.6e-5,183.031741,5.78,4.18,6.079942052,2,6.450892,223.420647,1.220487,8.461396,2.454049,0.170976,5.876746,1.106344,76.86093,1.803752,111.953774,0.99511,2.332353,4.05,4.74,3.69,4.388889,5.485716,3.473684,3.907615,4.388889,0.194,0.439,0.264
1161,thread,Clothing and grooming,Person/Thing,Noun,1,0.97819,38.184252,0.596214,41.093258,147.98083,1.08938,2.74e-4,681.993474,6.61,4.93,5.816545223,7,5.1764,232.225402,6.023694,9.326767,5.493104,17.09758,7.860148,10.062465,174.028867,72.150072,130.010834,0.997573,2.437094,5.5,3.87,5.5,4.555556,5.60328,2.666667,2.752858,4.555556,0.646,0.184,0.209
1171,mirror,Clothing and grooming,Person/Thing,Noun,1,0.939118,35.681372,0.55386,41.889079,126.62501,1.28713,2.21e-4,738.356571,4.89,4.97,5.780473142,8,24.195747,959.718248,26.61449,28.244718,28.124891,50.779812,39.521116,41.2403,671.878071,180.37518,427.952329,1,2.575829,5.9,4.55,5.5,4.833333,4.91221,4.111111,4.2099780000000004,4.833333,0.677,0.31,0.438
1198,many,Quantity,Other,Function word,1,1,2311.045287,0.383079,2203.987716,1966.84308,0.63366,6.5e-4,41774.84426,4.580539,2.37,4.543065263,0,359.446061,6931.543033,959.578338,215.260811,742.040015,297.326913,458.092338,944.723193,7458.78551,1893.939394,5000,0.994723,2.318014,5.35,3.39,6.25,3.619048,4.053314,2.857143,3.006393,3.619048,0.622,0.462,0.609
1199,wife,Kinship,Person/Thing,Noun,1,1,87.863864,1.029128,142.726726,1389.76636,0.7131,2.88e-4,2725.600712,5.67,4.13,5.470194584,6,348.936401,5296.059872,3.307126,321.845561,139.727114,15.558798,35.113556,180.249826,2684.236959,79.365079,509.209101,0.997416,2.429581,6.7,4.21,5.5,3.529412,4.497888,2.904762,4.173377,3.529412,0.886,0.63,0.583
1201,feather,The body,Person/Thing,Noun,1,0.98592900000000006,2.530258,1.216817,8.030549,204.88988,1.31767,3.06e-4,254.52388,4.67,4.9,4.843053509,6,6.646968,255.337882,12.401722,10.985393,7.530708,71.296908,13.516515,5.394745,213.769461,337.301587,231.130372,1,2.575829,6.3,3.29,5.97,4.030303,4.77595,1.578947,1.669903,4.030303,0.677,0.208,0.144
1202,big,Spatial relations,Property,Adjective,1,0.995953,910.953491,0.421874,972.144949,1793.3455,0.67209,0.001643,14829.42747,2.89,3.66,5.084075034,0,682.833792,7962.799912,113.269063,251.582317,876.958184,2385.283361,1195.109725,269.558152,8048.562133,5690.836941,6852.654388,0.997481,2.432683,5.64,4.33,5.61,3.888889,4.306569,3.1,3.447313,3.888889,0.802,0.588,0.812
1205,tongue,The body,Person/Thing,Noun,1,1,22.45948,0.996912,27.665602,211.30828,1.35866,2.14e-4,529.813112,4.47,4.93,5.85644797,6,31.176044,1230.464451,30.590915,39.903177,23.043274,139.858203,61.191616,25.993822,574.928489,418.470418,702.419646,0.997455,2.431459,6.29,4.25,6.32,3.363636,4.293917,4.944444,4.955529,4.944444,0.542,0.432,0.482
1208,cat,Animals,Person/Thing,Noun,1,1,139.121299,1.311154,127.910001,316.49077,1.95604,0.001194,2339.958469,3.68,4.86,6.349945313,13,66.352033,1526.524323,43.346972,54.013517,10.579679,17.09758,25.416926,4.151425,217.044785,54.112554,202.239075,1,2.575829,6.95,4.5,5.48,4.789474,5.901788,2.842105,3.695671,4.789474,0.667,0.26,0.37
1210,heavy,Sense perception,Property,Adjective,1,0.994,67.2796,0.561428,63.289406,172.15264,0.89825,5.21e-4,1225.15574,4.05,3.37,5.484958139,0,47.313078,1858.903808,195.592877,19.615055,79.565727,92.668883,74.634672,99.939767,2164.552263,645.743146,1236.908631,0.99723,2.420838,4.78,3.65,3.61,3.3125,3.704556,4.210526,4.851264,4.210526,0.25,0.454,0.6
1216,mother,Kinship,Person/Thing,Noun,1,0.92276,267.837702,0.62371,315.984006,2190.31732,0.71879,6.43e-4,5730.940374,2.63,4.6,5.761231245,9,479.934608,6116.002641,567.172098,616.912726,194.321032,48.557127,119.3714,276.638755,3039.500404,247.113997,1404.839292,0.995012,2.328693,7.53,4.73,6.11,4.136364,4.973346,3.4,4.085932,4.136364,0.931,0.408,0.725
1217,father,Kinship,Person/Thing,Noun,1,0.986984,189.061304,0.684797,150.713866,2342.12614,0.55295,3.46e-4,2636.606348,4.11,4.52,5.65556169,9,554.502215,5994.937266,651.306956,760.347819,180.598187,41.376143,83.596709,252.773329,2685.110378,124.458874,929.938606,1,2.575829,6.88,3.68,5.19,3.833333,4.801531,3,4.125156,3.833333,0.812,0.333,0.824
1218,rope,Basic actions and technology,Person/Thing,Noun,1,0.981524,21.796062,0.731449,23.46946,314.43227,0.88702,4.59e-4,419.163453,5.44,4.93,5.16614002,6,22.725179,720.88928,17.480523,23.533259,20.058753,63.432021,75.516184,16.658384,433.21615,351.731602,644.637053,0.992958,2.258032,5.05,4.58,5.62,4.1,4.768018,2.9,3.08928,4.1,0.385,0.28,0.345
1219,worm,Animals,Person/Thing,Noun,1,0.943511,7.740146,0.737489,11.257238,168.11678,1.21649,2.27e-4,213.289825,3.89,4.9,4.498787739,8,10.137116,299.361655,6.929216,10.120023,9.508821,103.098406,27.10649,7.15436,204.161845,346.320346,279.884435,0.990991,2.199564,4.86,3.5,5.22,3.9,4.218651,2,2.518371,3.9,0.13,0.418,0.219
1220,tail,The body,Person/Thing,Noun,1,1,26.915233,0.759174,21.950167,343.61198,1.65412,2.08e-4,401.067932,3.7,4.96,4.891548431,6,23.921241,904.688532,34.764193,30.648524,27.995991,152.852364,74.634672,28.311877,744.371902,759.379509,949.801372,0.997567,2.436809,5.3,3.27,5.32,4.277778,4.589074,2.2,2.732272,4.277778,0.48,0.272,0.293
1221,nose,The body,Person/Thing,Noun,1,1,55.339095,0.372273,46.953389,230.0492,1.51582,6.12e-4,904.776031,2.95,4.89,5.997966819,8,69.763751,2339.863526,70.670132,53.893327,52.24398,382.130909,115.478056,45.707824,1350.306789,1623.376623,1626.941134,0.992443,2.241987,5.5,3.1,4.61,4.238095,5.125962,4.210526,4.328409,4.238095,0.582,0.27,0.245
1222,penis,The body,Person/Thing,Noun,1,0.954823,8.300775,0.589957,11.329585,107.4375,0.90042,4.44e-4,219.222783,8.53,5,6.148920819,7,13.431189,380.805635,17.2443,36.15324,4.561061,0.170976,0.073459,5.637088,108.522392,1.803752,1.805706,0.997245,2.421548,5.3,5.9,6.21,4.352941,5.439975,3.222222,4.150495,4.352941,0.354,0.81,0.556
1223,heart,The body,Person/Thing,Noun,1,1,354.927462,1.140387,357.352184,334.82636,1.06572,6.4e-4,6758.528627,5.17,4.52,4.810590877,7,244.192736,5044.023773,173.584741,252.832296,199.125019,56.080062,195.32834,144.699296,3879.511758,275.974026,2462.983026,1,2.575829,6.95,5.07,5.43,3.611111,4.088621,3.428571,3.50277,3.611111,0.827,0.5,0.693
1224,liver,The body,Person/Thing,Noun,1,0.987133,12.204428,0.680415,9.260453,127.15125,1.20712,3.6e-5,167.309404,8.56,4.68,4.719444205,7,14.31353,472.154964,13.425356,19.206409,13.489834,2.05171,10.357765,17.459167,255.256895,12.626263,137.233658,0.997214,2.420122,4.19,3.27,4.67,2.705882,3.858949,3.555556,3.625422,3.555556,0.439,0.29,0.385
1225,day,Time,Person/Thing,Noun,0.960791,1,14.935569,1.762794,4.601287,105.05936,0.66715,1.2e-5,93.147434,5.1,4.31,5.860286697,5,801.832163,8505.392912,642.369842,961.017529,4.714749,8.035863,5.803287,5.700307,169.006703,50.505051,117.370892,0.994962,2.326821,6.36,3.62,5.59,4.947368,5.023028,4.05,4.208232,4.947368,0.719,0.269,0.389
