concepticon_id,glottocode,lex,concepticon_gloss,semantic_field,language,area,family
127,cent2050,1,extinguish,The physical world,Central Kanuri,Africa,Saharan
127,tari1263,1,extinguish,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
127,sese1246,1,extinguish,The physical world,Seselwa Creole French,Africa,Indo-European
127,roma1327,1,extinguish,The physical world,Romanian,Eurasia,Indo-European
127,west2376,1,extinguish,The physical world,West Slovakian Romani,Eurasia,Indo-European
127,lowe1385,1,extinguish,The physical world,Lower Sorbian,Eurasia,Indo-European
127,oldh1241,1,extinguish,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
127,dutc1256,1,extinguish,The physical world,Dutch,Eurasia,Indo-European
127,stan1293,1,extinguish,The physical world,English,Eurasia,Indo-European
127,kild1236,1,extinguish,The physical world,Kildin Saami,Eurasia,Uralic
127,bezh1248,1,extinguish,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
127,arch1244,1,extinguish,The physical world,Archi,Eurasia,Nakh-Daghestanian
127,mana1288,1,extinguish,The physical world,Manange,Eurasia,Sino-Tibetan
127,yaku1245,1,extinguish,The physical world,Sakha,Eurasia,Turkic
127,oroq1238,1,extinguish,The physical world,Oroqen,Eurasia,Tungusic
127,nucl1643,1,extinguish,The physical world,Japanese,Eurasia,Japonic
127,mand1415,1,extinguish,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
127,thai1261,1,extinguish,The physical world,Thai,Eurasia,Tai-Kadai
127,viet1252,1,extinguish,The physical world,Vietnamese,Eurasia,Austroasiatic
127,hmon1333,1,extinguish,The physical world,Hmong Daw,Eurasia,Hmong-Mien
127,indo1316,1,extinguish,The physical world,Standard Indonesian,Papunesia,Austronesian
127,plat1254,1,extinguish,The physical world,Plateau Malagasy,Africa,Austronesian
127,taki1248,1,extinguish,The physical world,Takia,Papunesia,Austronesian
127,hawa1245,1,extinguish,The physical world,Hawaiian,Papunesia,Austronesian
127,yaqu1251,1,extinguish,The physical world,Yaqui,North America,Uto-Aztecan
127,tzot1259,1,extinguish,The physical world,Tzotzil,North America,Mayan
127,kekc1242,1,extinguish,The physical world,Q'eqchi',North America,Mayan
127,mezq1235,1,extinguish,The physical world,Mezquital Otomi,North America,Otomanguean
127,sara1340,1,extinguish,The physical world,Saramaccan,South America,Indo-European
127,imba1240,1,extinguish,The physical world,Imbabura Highland Quichua,South America,Quechuan
127,gali1262,1,extinguish,The physical world,Galibi Carib,South America,Cariban
127,hupd1244,1,extinguish,The physical world,Hup,South America,Naduhup
127,wich1264,1,extinguish,The physical world,Güisnay,South America,Mataguayan
127,mapu1245,1,extinguish,The physical world,Mapudungun,South America,Araucanian
127,kett1243,1,extinguish,The physical world,Ket,Eurasia,Yeniseian
127,chew1245,1,extinguish,The physical world,Chewong,Eurasia,Austroasiatic
127,guri1247,1,extinguish,The physical world,Gurindji,Australia,Pama-Nyungan
1133,swah1253,1,match,The physical world,Swahili,Africa,Atlantic-Congo
1133,iraq1241,1,match,The physical world,Iraqw,Africa,Afro-Asiatic
1133,gaww1239,1,match,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
1133,haus1257,1,match,The physical world,Hausa,Africa,Afro-Asiatic
1133,cent2050,1,match,The physical world,Central Kanuri,Africa,Saharan
1133,tari1263,1,match,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1133,sese1246,1,match,The physical world,Seselwa Creole French,Africa,Indo-European
1133,roma1327,1,match,The physical world,Romanian,Eurasia,Indo-European
1133,west2376,1,match,The physical world,West Slovakian Romani,Eurasia,Indo-European
1133,lowe1385,1,match,The physical world,Lower Sorbian,Eurasia,Indo-European
1133,oldh1241,1,match,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
1133,dutc1256,1,match,The physical world,Dutch,Eurasia,Indo-European
1133,stan1293,1,match,The physical world,English,Eurasia,Indo-European
1133,kild1236,1,match,The physical world,Kildin Saami,Eurasia,Uralic
1133,bezh1248,1,match,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
1133,arch1244,1,match,The physical world,Archi,Eurasia,Nakh-Daghestanian
1133,mana1288,1,match,The physical world,Manange,Eurasia,Sino-Tibetan
1133,yaku1245,1,match,The physical world,Sakha,Eurasia,Turkic
1133,oroq1238,1,match,The physical world,Oroqen,Eurasia,Tungusic
1133,nucl1643,1,match,The physical world,Japanese,Eurasia,Japonic
1133,mand1415,1,match,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
1133,thai1261,1,match,The physical world,Thai,Eurasia,Tai-Kadai
1133,viet1252,1,match,The physical world,Vietnamese,Eurasia,Austroasiatic
1133,hmon1333,1,match,The physical world,Hmong Daw,Eurasia,Hmong-Mien
1133,indo1316,1,match,The physical world,Standard Indonesian,Papunesia,Austronesian
1133,plat1254,1,match,The physical world,Plateau Malagasy,Africa,Austronesian
1133,taki1248,1,match,The physical world,Takia,Papunesia,Austronesian
1133,yaqu1251,1,match,The physical world,Yaqui,North America,Uto-Aztecan
1133,tzot1259,1,match,The physical world,Tzotzil,North America,Mayan
1133,kekc1242,1,match,The physical world,Q'eqchi',North America,Mayan
1133,mezq1235,1,match,The physical world,Mezquital Otomi,North America,Otomanguean
1133,sara1340,1,match,The physical world,Saramaccan,South America,Indo-European
1133,imba1240,1,match,The physical world,Imbabura Highland Quichua,South America,Quechuan
1133,gali1262,1,match,The physical world,Galibi Carib,South America,Cariban
1133,hupd1244,1,match,The physical world,Hup,South America,Naduhup
1133,wich1264,1,match,The physical world,Güisnay,South America,Mataguayan
1133,mapu1245,1,match,The physical world,Mapudungun,South America,Araucanian
1133,kett1243,1,match,The physical world,Ket,Eurasia,Yeniseian
1133,chew1245,1,match,The physical world,Chewong,Eurasia,Austroasiatic
1133,guri1247,1,match,The physical world,Gurindji,Australia,Pama-Nyungan
10,swah1253,1,firewood,The physical world,Swahili,Africa,Atlantic-Congo
10,iraq1241,1,firewood,The physical world,Iraqw,Africa,Afro-Asiatic
10,gaww1239,1,firewood,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
10,haus1257,1,firewood,The physical world,Hausa,Africa,Afro-Asiatic
10,cent2050,1,firewood,The physical world,Central Kanuri,Africa,Saharan
10,tari1263,1,firewood,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
10,sese1246,1,firewood,The physical world,Seselwa Creole French,Africa,Indo-European
10,roma1327,1,firewood,The physical world,Romanian,Eurasia,Indo-European
10,west2376,1,firewood,The physical world,West Slovakian Romani,Eurasia,Indo-European
10,lowe1385,1,firewood,The physical world,Lower Sorbian,Eurasia,Indo-European
10,dutc1256,1,firewood,The physical world,Dutch,Eurasia,Indo-European
10,stan1293,1,firewood,The physical world,English,Eurasia,Indo-European
10,kild1236,1,firewood,The physical world,Kildin Saami,Eurasia,Uralic
10,bezh1248,1,firewood,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
10,arch1244,1,firewood,The physical world,Archi,Eurasia,Nakh-Daghestanian
10,mana1288,1,firewood,The physical world,Manange,Eurasia,Sino-Tibetan
10,yaku1245,1,firewood,The physical world,Sakha,Eurasia,Turkic
10,oroq1238,1,firewood,The physical world,Oroqen,Eurasia,Tungusic
10,nucl1643,1,firewood,The physical world,Japanese,Eurasia,Japonic
10,mand1415,1,firewood,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
10,thai1261,1,firewood,The physical world,Thai,Eurasia,Tai-Kadai
10,viet1252,1,firewood,The physical world,Vietnamese,Eurasia,Austroasiatic
10,hmon1333,1,firewood,The physical world,Hmong Daw,Eurasia,Hmong-Mien
10,indo1316,1,firewood,The physical world,Standard Indonesian,Papunesia,Austronesian
10,plat1254,1,firewood,The physical world,Plateau Malagasy,Africa,Austronesian
10,taki1248,1,firewood,The physical world,Takia,Papunesia,Austronesian
10,hawa1245,1,firewood,The physical world,Hawaiian,Papunesia,Austronesian
10,yaqu1251,1,firewood,The physical world,Yaqui,North America,Uto-Aztecan
10,tzot1259,1,firewood,The physical world,Tzotzil,North America,Mayan
10,kekc1242,1,firewood,The physical world,Q'eqchi',North America,Mayan
10,mezq1235,1,firewood,The physical world,Mezquital Otomi,North America,Otomanguean
10,sara1340,1,firewood,The physical world,Saramaccan,South America,Indo-European
10,imba1240,1,firewood,The physical world,Imbabura Highland Quichua,South America,Quechuan
10,gali1262,1,firewood,The physical world,Galibi Carib,South America,Cariban
10,hupd1244,1,firewood,The physical world,Hup,South America,Naduhup
10,wich1264,1,firewood,The physical world,Güisnay,South America,Mataguayan
10,mapu1245,1,firewood,The physical world,Mapudungun,South America,Araucanian
10,kett1243,1,firewood,The physical world,Ket,Eurasia,Yeniseian
10,chew1245,1,firewood,The physical world,Chewong,Eurasia,Austroasiatic
10,guri1247,1,firewood,The physical world,Gurindji,Australia,Pama-Nyungan
1188,swah1253,1,charcoal,The physical world,Swahili,Africa,Atlantic-Congo
1188,iraq1241,1,charcoal,The physical world,Iraqw,Africa,Afro-Asiatic
1188,gaww1239,1,charcoal,The physical world,Ale-Gawwada,Africa,Afro-Asiatic
1188,haus1257,1,charcoal,The physical world,Hausa,Africa,Afro-Asiatic
1188,cent2050,1,charcoal,The physical world,Central Kanuri,Africa,Saharan
1188,tari1263,1,charcoal,The physical world,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1188,sese1246,1,charcoal,The physical world,Seselwa Creole French,Africa,Indo-European
1188,roma1327,1,charcoal,The physical world,Romanian,Eurasia,Indo-European
1188,west2376,1,charcoal,The physical world,West Slovakian Romani,Eurasia,Indo-European
1188,lowe1385,1,charcoal,The physical world,Lower Sorbian,Eurasia,Indo-European
1188,oldh1241,1,charcoal,The physical world,Old High German (ca. 750-1050),Eurasia,Indo-European
1188,dutc1256,1,charcoal,The physical world,Dutch,Eurasia,Indo-European
1188,stan1293,1,charcoal,The physical world,English,Eurasia,Indo-European
1188,kild1236,1,charcoal,The physical world,Kildin Saami,Eurasia,Uralic
1188,bezh1248,1,charcoal,The physical world,Bezhta,Eurasia,Nakh-Daghestanian
1188,arch1244,1,charcoal,The physical world,Archi,Eurasia,Nakh-Daghestanian
1188,mana1288,1,charcoal,The physical world,Manange,Eurasia,Sino-Tibetan
1188,yaku1245,1,charcoal,The physical world,Sakha,Eurasia,Turkic
1188,oroq1238,1,charcoal,The physical world,Oroqen,Eurasia,Tungusic
1188,nucl1643,1,charcoal,The physical world,Japanese,Eurasia,Japonic
1188,mand1415,1,charcoal,The physical world,Mandarin Chinese,Eurasia,Sino-Tibetan
1188,thai1261,1,charcoal,The physical world,Thai,Eurasia,Tai-Kadai
1188,viet1252,1,charcoal,The physical world,Vietnamese,Eurasia,Austroasiatic
1188,hmon1333,1,charcoal,The physical world,Hmong Daw,Eurasia,Hmong-Mien
1188,indo1316,1,charcoal,The physical world,Standard Indonesian,Papunesia,Austronesian
1188,plat1254,1,charcoal,The physical world,Plateau Malagasy,Africa,Austronesian
1188,taki1248,1,charcoal,The physical world,Takia,Papunesia,Austronesian
1188,hawa1245,1,charcoal,The physical world,Hawaiian,Papunesia,Austronesian
1188,yaqu1251,1,charcoal,The physical world,Yaqui,North America,Uto-Aztecan
1188,tzot1259,1,charcoal,The physical world,Tzotzil,North America,Mayan
1188,kekc1242,1,charcoal,The physical world,Q'eqchi',North America,Mayan
1188,mezq1235,1,charcoal,The physical world,Mezquital Otomi,North America,Otomanguean
1188,sara1340,1,charcoal,The physical world,Saramaccan,South America,Indo-European
1188,imba1240,1,charcoal,The physical world,Imbabura Highland Quichua,South America,Quechuan
1188,gali1262,1,charcoal,The physical world,Galibi Carib,South America,Cariban
1188,hupd1244,1,charcoal,The physical world,Hup,South America,Naduhup
1188,wich1264,1,charcoal,The physical world,Güisnay,South America,Mataguayan
1188,mapu1245,1,charcoal,The physical world,Mapudungun,South America,Araucanian
1188,kett1243,1,charcoal,The physical world,Ket,Eurasia,Yeniseian
1188,guri1247,1,charcoal,The physical world,Gurindji,Australia,Pama-Nyungan
683,swah1253,1,person,Kinship,Swahili,Africa,Atlantic-Congo
683,iraq1241,1,person,Kinship,Iraqw,Africa,Afro-Asiatic
683,gaww1239,1,person,Kinship,Ale-Gawwada,Africa,Afro-Asiatic
683,haus1257,1,person,Kinship,Hausa,Africa,Afro-Asiatic
683,cent2050,1,person,Kinship,Central Kanuri,Africa,Saharan
683,tari1263,1,person,Kinship,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
683,sese1246,1,person,Kinship,Seselwa Creole French,Africa,Indo-European
683,roma1327,1,person,Kinship,Romanian,Eurasia,Indo-European
683,west2376,1,person,Kinship,West Slovakian Romani,Eurasia,Indo-European
683,lowe1385,1,person,Kinship,Lower Sorbian,Eurasia,Indo-European
683,oldh1241,1,person,Kinship,Old High German (ca. 750-1050),Eurasia,Indo-European
683,dutc1256,1,person,Kinship,Dutch,Eurasia,Indo-European
683,stan1293,1,person,Kinship,English,Eurasia,Indo-European
683,kild1236,1,person,Kinship,Kildin Saami,Eurasia,Uralic
683,bezh1248,1,person,Kinship,Bezhta,Eurasia,Nakh-Daghestanian
683,arch1244,1,person,Kinship,Archi,Eurasia,Nakh-Daghestanian
683,mana1288,1,person,Kinship,Manange,Eurasia,Sino-Tibetan
683,yaku1245,1,person,Kinship,Sakha,Eurasia,Turkic
683,oroq1238,1,person,Kinship,Oroqen,Eurasia,Tungusic
683,nucl1643,1,person,Kinship,Japanese,Eurasia,Japonic
683,mand1415,1,person,Kinship,Mandarin Chinese,Eurasia,Sino-Tibetan
683,thai1261,1,person,Kinship,Thai,Eurasia,Tai-Kadai
683,viet1252,1,person,Kinship,Vietnamese,Eurasia,Austroasiatic
683,hmon1333,1,person,Kinship,Hmong Daw,Eurasia,Hmong-Mien
683,indo1316,1,person,Kinship,Standard Indonesian,Papunesia,Austronesian
683,plat1254,1,person,Kinship,Plateau Malagasy,Africa,Austronesian
683,taki1248,1,person,Kinship,Takia,Papunesia,Austronesian
683,hawa1245,1,person,Kinship,Hawaiian,Papunesia,Austronesian
683,yaqu1251,1,person,Kinship,Yaqui,North America,Uto-Aztecan
683,tzot1259,1,person,Kinship,Tzotzil,North America,Mayan
683,kekc1242,1,person,Kinship,Q'eqchi',North America,Mayan
683,mezq1235,1,person,Kinship,Mezquital Otomi,North America,Otomanguean
683,sara1340,1,person,Kinship,Saramaccan,South America,Indo-European
683,imba1240,1,person,Kinship,Imbabura Highland Quichua,South America,Quechuan
683,hupd1244,1,person,Kinship,Hup,South America,Naduhup
683,wich1264,0,person,Kinship,Güisnay,South America,Mataguayan
683,mapu1245,1,person,Kinship,Mapudungun,South America,Araucanian
683,kett1243,1,person,Kinship,Ket,Eurasia,Yeniseian
683,chew1245,1,person,Kinship,Chewong,Eurasia,Austroasiatic
683,guri1247,1,person,Kinship,Gurindji,Australia,Pama-Nyungan
1554,swah1253,1,man,Kinship,Swahili,Africa,Atlantic-Congo
1554,iraq1241,1,man,Kinship,Iraqw,Africa,Afro-Asiatic
1554,gaww1239,1,man,Kinship,Ale-Gawwada,Africa,Afro-Asiatic
1554,haus1257,1,man,Kinship,Hausa,Africa,Afro-Asiatic
1554,cent2050,1,man,Kinship,Central Kanuri,Africa,Saharan
1554,tari1263,1,man,Kinship,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
1554,sese1246,1,man,Kinship,Seselwa Creole French,Africa,Indo-European
1554,roma1327,1,man,Kinship,Romanian,Eurasia,Indo-European
1554,west2376,1,man,Kinship,West Slovakian Romani,Eurasia,Indo-European
1554,lowe1385,1,man,Kinship,Lower Sorbian,Eurasia,Indo-European
1554,oldh1241,1,man,Kinship,Old High German (ca. 750-1050),Eurasia,Indo-European
1554,dutc1256,1,man,Kinship,Dutch,Eurasia,Indo-European
1554,stan1293,1,man,Kinship,English,Eurasia,Indo-European
1554,kild1236,1,man,Kinship,Kildin Saami,Eurasia,Uralic
1554,bezh1248,1,man,Kinship,Bezhta,Eurasia,Nakh-Daghestanian
1554,arch1244,1,man,Kinship,Archi,Eurasia,Nakh-Daghestanian
1554,mana1288,1,man,Kinship,Manange,Eurasia,Sino-Tibetan
1554,yaku1245,1,man,Kinship,Sakha,Eurasia,Turkic
1554,oroq1238,1,man,Kinship,Oroqen,Eurasia,Tungusic
1554,nucl1643,1,man,Kinship,Japanese,Eurasia,Japonic
1554,mand1415,1,man,Kinship,Mandarin Chinese,Eurasia,Sino-Tibetan
1554,thai1261,1,man,Kinship,Thai,Eurasia,Tai-Kadai
1554,viet1252,1,man,Kinship,Vietnamese,Eurasia,Austroasiatic
1554,hmon1333,1,man,Kinship,Hmong Daw,Eurasia,Hmong-Mien
1554,indo1316,1,man,Kinship,Standard Indonesian,Papunesia,Austronesian
1554,plat1254,1,man,Kinship,Plateau Malagasy,Africa,Austronesian
1554,taki1248,1,man,Kinship,Takia,Papunesia,Austronesian
1554,hawa1245,1,man,Kinship,Hawaiian,Papunesia,Austronesian
1554,yaqu1251,1,man,Kinship,Yaqui,North America,Uto-Aztecan
1554,tzot1259,1,man,Kinship,Tzotzil,North America,Mayan
1554,kekc1242,1,man,Kinship,Q'eqchi',North America,Mayan
1554,mezq1235,1,man,Kinship,Mezquital Otomi,North America,Otomanguean
1554,sara1340,1,man,Kinship,Saramaccan,South America,Indo-European
1554,imba1240,1,man,Kinship,Imbabura Highland Quichua,South America,Quechuan
1554,gali1262,1,man,Kinship,Galibi Carib,South America,Cariban
1554,hupd1244,1,man,Kinship,Hup,South America,Naduhup
1554,wich1264,1,man,Kinship,Güisnay,South America,Mataguayan
1554,mapu1245,1,man,Kinship,Mapudungun,South America,Araucanian
1554,kett1243,1,man,Kinship,Ket,Eurasia,Yeniseian
1554,chew1245,1,man,Kinship,Chewong,Eurasia,Austroasiatic
1554,guri1247,1,man,Kinship,Gurindji,Australia,Pama-Nyungan
962,swah1253,1,woman,Kinship,Swahili,Africa,Atlantic-Congo
962,iraq1241,1,woman,Kinship,Iraqw,Africa,Afro-Asiatic
962,gaww1239,1,woman,Kinship,Ale-Gawwada,Africa,Afro-Asiatic
962,haus1257,1,woman,Kinship,Hausa,Africa,Afro-Asiatic
962,cent2050,1,woman,Kinship,Central Kanuri,Africa,Saharan
962,tari1263,1,woman,Kinship,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Africa,Afro-Asiatic
962,sese1246,1,woman,Kinship,Seselwa Creole French,Africa,Indo-European
962,roma1327,1,woman,Kinship,Romanian,Eurasia,Indo-European
